timestamp,src_ip,dst_ip,event_type,severity,vuln_count,asset_id,asset_criticality,past_incidents,auth_failures,malware_alerts,anomalous_bytes,label_high_risk
2025-09-11T08:24:35.354899,10.0.56.40,172.16.26.32,vuln_found,low,1,asset-005,5,2,2,0,0.585,0
2025-09-11T09:24:35.354899,10.0.68.190,172.16.212.206,normal,low,0,asset-044,4,0,1,0,0.596,0
2025-09-11T10:24:35.354899,10.0.42.201,172.16.149.107,normal,low,8,asset-022,4,3,0,1,0.661,0
2025-09-11T11:24:35.354899,10.0.5.231,172.16.224.144,phishing_click,low,3,asset-012,1,1,1,2,0.3,0
2025-09-11T12:24:35.354899,10.0.96.31,172.16.225.161,port_scan,low,0,asset-014,4,1,1,3,1.235,0
2025-09-11T13:24:35.354899,10.0.170.25,172.16.237.144,normal,medium,0,asset-014,2,0,1,0,0.744,0
2025-09-11T14:24:35.354899,10.0.193.200,172.16.0.180,phishing_click,low,2,asset-027,3,1,0,2,0.612,0
2025-09-11T15:24:35.354899,10.0.18.66,172.16.194.231,normal,high,5,asset-029,2,0,2,0,0.54,0
2025-09-11T16:24:35.354899,10.0.64.1,172.16.146.135,phishing_click,medium,7,asset-008,5,1,3,2,1.138,1
2025-09-11T17:24:35.354899,10.0.129.249,172.16.205.86,port_scan,high,9,asset-030,1,0,2,0,0.299,0
2025-09-11T18:24:35.354899,10.0.135.43,172.16.127.159,phishing_click,low,9,asset-011,3,0,2,0,1.649,0
2025-09-11T19:24:35.354899,10.0.39.98,172.16.83.83,port_scan,medium,3,asset-014,5,1,0,0,1.442,0
2025-09-11T20:24:35.354899,10.0.78.104,172.16.112.44,phishing_click,low,6,asset-049,5,1,0,1,0.231,0
2025-09-11T21:24:35.354899,10.0.100.118,172.16.207.58,port_scan,low,3,asset-008,1,3,2,0,0.378,0
2025-09-11T22:24:35.354899,10.0.98.122,172.16.181.146,normal,low,5,asset-015,5,2,2,0,0.593,0
2025-09-11T23:24:35.354899,10.0.211.146,172.16.217.16,normal,medium,3,asset-046,4,1,0,0,1.046,0
2025-09-12T00:24:35.354899,10.0.74.243,172.16.147.221,malware_alert,low,0,asset-048,4,0,0,9,0.36,1
2025-09-12T01:24:35.354899,10.0.204.40,172.16.153.108,malware_alert,high,9,asset-044,2,1,1,4,2.355,0
2025-09-12T02:24:35.354899,10.0.96.218,172.16.220.243,normal,medium,0,asset-021,1,1,2,3,0.532,0
2025-09-12T03:24:35.354899,10.0.213.92,172.16.35.2,brute_force,low,0,asset-050,3,3,3,1,1.082,0
2025-09-12T04:24:35.354899,10.0.253.67,172.16.163.83,port_scan,high,1,asset-050,5,0,1,0,1.58,0
2025-09-12T05:24:35.354899,10.0.223.155,172.16.254.103,brute_force,medium,4,asset-018,3,1,6,0,0.042,0
2025-09-12T06:24:35.354899,10.0.112.51,172.16.40.134,vuln_found,low,9,asset-045,1,2,2,2,1.15,0
2025-09-12T07:24:35.354899,10.0.149.199,172.16.243.93,brute_force,medium,4,asset-036,1,0,3,0,1.806,0
2025-09-12T08:24:35.354899,10.0.157.136,172.16.130.131,vuln_found,medium,5,asset-019,5,0,2,2,0.224,0
2025-09-12T09:24:35.354899,10.0.247.82,172.16.83.160,normal,medium,2,asset-034,3,2,0,3,0.693,1
2025-09-12T10:24:35.354899,10.0.121.188,172.16.40.183,normal,low,2,asset-014,5,0,0,2,0.38,0
2025-09-12T11:24:35.354899,10.0.136.165,172.16.160.250,port_scan,low,5,asset-039,1,2,1,1,1.494,0
2025-09-12T12:24:35.354899,10.0.43.101,172.16.58.99,vuln_found,low,4,asset-031,5,1,2,1,0.538,0
2025-09-12T13:24:35.354899,10.0.208.186,172.16.138.89,malware_alert,low,1,asset-037,4,0,3,1,0.211,0
2025-09-12T14:24:35.354899,10.0.246.125,172.16.7.34,normal,low,5,asset-008,2,0,1,1,0.251,0
2025-09-12T15:24:35.354899,10.0.81.34,172.16.20.10,normal,medium,4,asset-025,2,0,0,1,1.791,0
2025-09-12T16:24:35.354899,10.0.212.200,172.16.112.233,brute_force,high,5,asset-035,3,1,3,3,0.71,1
2025-09-12T17:24:35.354899,10.0.160.241,172.16.52.16,normal,low,1,asset-003,5,2,0,2,0.538,0
2025-09-12T18:24:35.354899,10.0.58.188,172.16.226.218,port_scan,medium,4,asset-021,3,0,0,0,0.415,0
2025-09-12T19:24:35.354899,10.0.190.147,172.16.231.150,normal,low,5,asset-033,2,0,0,1,0.114,0
2025-09-12T20:24:35.354899,10.0.178.127,172.16.39.191,brute_force,medium,0,asset-015,4,2,3,0,0.942,0
2025-09-12T21:24:35.354899,10.0.107.233,172.16.98.224,brute_force,high,6,asset-028,1,3,1,1,0.719,0
2025-09-12T22:24:35.354899,10.0.26.154,172.16.187.243,normal,medium,5,asset-037,1,2,1,0,0.472,0
2025-09-12T23:24:35.354899,10.0.238.199,172.16.70.152,phishing_click,medium,10,asset-032,5,1,1,2,1.562,0
2025-09-13T00:24:35.354899,10.0.215.5,172.16.119.41,brute_force,medium,1,asset-019,2,1,6,1,0.555,0
2025-09-13T01:24:35.354899,10.0.145.187,172.16.145.48,port_scan,high,4,asset-023,5,0,2,1,0.483,0
2025-09-13T02:24:35.354899,10.0.198.131,172.16.12.222,phishing_click,medium,0,asset-032,4,2,1,0,1.037,0
2025-09-13T03:24:35.354899,10.0.176.196,172.16.182.98,vuln_found,low,8,asset-032,1,0,1,0,1.23,0
2025-09-13T04:24:35.354899,10.0.53.165,172.16.64.248,brute_force,low,2,asset-039,1,0,4,0,1.034,0
2025-09-13T05:24:35.354899,10.0.223.234,172.16.6.76,vuln_found,low,2,asset-024,3,0,0,2,1.349,0
2025-09-13T06:24:35.354899,10.0.103.249,172.16.29.166,malware_alert,high,1,asset-013,5,0,0,3,0.079,0
2025-09-13T07:24:35.354899,10.0.229.201,172.16.104.141,normal,low,3,asset-011,2,2,0,0,0.015,0
2025-09-13T08:24:35.354899,10.0.9.254,172.16.26.251,data_exfil,low,0,asset-031,5,1,4,0,8.246,0
2025-09-13T09:24:35.354899,10.0.222.206,172.16.86.75,phishing_click,medium,0,asset-022,5,1,0,3,0.331,0
2025-09-13T10:24:35.354899,10.0.243.13,172.16.97.213,vuln_found,medium,1,asset-048,5,1,0,1,0.862,0
2025-09-13T11:24:35.354899,10.0.184.233,172.16.13.84,phishing_click,medium,7,asset-047,5,0,0,2,1.55,1
2025-09-13T12:24:35.354899,10.0.51.202,172.16.253.198,normal,medium,5,asset-005,2,1,2,1,0.84,0
2025-09-13T13:24:35.354899,10.0.142.245,172.16.52.232,brute_force,medium,7,asset-039,3,2,6,2,0.21,0
2025-09-13T14:24:35.354899,10.0.243.58,172.16.100.63,normal,high,8,asset-033,4,1,2,1,0.055,0
2025-09-13T15:24:35.354899,10.0.169.118,172.16.146.95,vuln_found,low,6,asset-034,5,1,1,1,0.172,0
2025-09-13T16:24:35.354899,10.0.191.196,172.16.116.112,vuln_found,low,2,asset-019,4,0,0,0,0.595,0
2025-09-13T17:24:35.354899,10.0.18.210,172.16.135.101,brute_force,high,5,asset-013,1,1,3,1,1.393,0
2025-09-13T18:24:35.354899,10.0.113.218,172.16.202.68,normal,low,6,asset-013,1,1,3,1,0.414,0
2025-09-13T19:24:35.354899,10.0.187.240,172.16.190.65,normal,high,4,asset-047,3,0,0,0,0.641,0
2025-09-13T20:24:35.354899,10.0.109.222,172.16.169.52,malware_alert,medium,8,asset-015,1,2,0,3,0.973,0
2025-09-13T21:24:35.354899,10.0.5.128,172.16.217.45,normal,medium,3,asset-011,2,0,1,2,1.482,0
2025-09-13T22:24:35.354899,10.0.27.57,172.16.190.175,data_exfil,medium,9,asset-008,4,1,0,0,4.483,0
2025-09-13T23:24:35.354899,10.0.92.248,172.16.173.116,normal,low,3,asset-015,5,0,2,1,0.189,0
2025-09-14T00:24:35.354899,10.0.91.23,172.16.105.177,vuln_found,medium,3,asset-047,2,1,1,1,1.332,0
2025-09-14T01:24:35.354899,10.0.0.71,172.16.30.129,vuln_found,low,0,asset-013,2,1,1,0,0.549,0
2025-09-14T02:24:35.354899,10.0.23.190,172.16.191.118,malware_alert,low,2,asset-003,4,2,0,6,0.027,0
2025-09-14T03:24:35.354899,10.0.243.32,172.16.9.165,port_scan,low,1,asset-043,3,0,0,0,1.864,0
2025-09-14T04:24:35.354899,10.0.92.56,172.16.67.180,normal,high,4,asset-027,5,0,0,1,0.949,0
2025-09-14T05:24:35.354899,10.0.91.92,172.16.179.159,vuln_found,medium,0,asset-023,5,0,1,1,0.564,0
2025-09-14T06:24:35.354899,10.0.234.229,172.16.199.250,normal,medium,0,asset-026,5,2,0,1,0.549,0
2025-09-14T07:24:35.354899,10.0.55.176,172.16.202.76,normal,low,0,asset-041,5,1,3,0,0.436,1
2025-09-14T08:24:35.354899,10.0.248.43,172.16.185.93,vuln_found,low,0,asset-040,1,0,0,0,1.298,0
2025-09-14T09:24:35.354899,10.0.95.92,172.16.108.66,vuln_found,medium,3,asset-026,3,2,2,1,0.578,0
2025-09-14T10:24:35.354899,10.0.53.39,172.16.125.134,port_scan,high,3,asset-036,1,2,2,0,1.079,0
2025-09-14T11:24:35.354899,10.0.85.220,172.16.133.15,port_scan,medium,0,asset-035,5,3,4,4,0.898,1
2025-09-14T12:24:35.354899,10.0.45.181,172.16.75.85,malware_alert,low,0,asset-025,3,3,0,10,0.996,0
2025-09-14T13:24:35.354899,10.0.204.82,172.16.116.1,vuln_found,low,7,asset-029,2,1,1,3,1.256,0
2025-09-14T14:24:35.354899,10.0.75.140,172.16.125.176,normal,low,6,asset-003,3,1,1,2,2.118,0
2025-09-14T15:24:35.354899,10.0.95.40,172.16.9.33,data_exfil,medium,7,asset-048,5,2,0,3,10.974,0
2025-09-14T16:24:35.354899,10.0.153.54,172.16.176.157,data_exfil,low,2,asset-014,5,1,2,0,22.487,0
2025-09-14T17:24:35.354899,10.0.222.252,172.16.112.12,port_scan,medium,2,asset-039,1,1,1,0,0.796,0
2025-09-14T18:24:35.354899,10.0.49.153,172.16.92.153,normal,low,1,asset-042,3,1,0,3,0.162,0
2025-09-14T19:24:35.354899,10.0.54.155,172.16.248.112,malware_alert,low,10,asset-046,5,0,2,7,0.898,0
2025-09-14T20:24:35.354899,10.0.41.72,172.16.76.66,vuln_found,high,6,asset-001,5,0,1,0,0.143,0
2025-09-14T21:24:35.354899,10.0.161.55,172.16.193.62,malware_alert,low,8,asset-038,4,0,0,6,1.542,0
2025-09-14T22:24:35.354899,10.0.61.146,172.16.190.138,malware_alert,low,1,asset-029,3,0,1,8,0.214,0
2025-09-14T23:24:35.354899,10.0.11.29,172.16.160.235,data_exfil,low,3,asset-049,4,0,2,1,6.832,0
2025-09-15T00:24:35.354899,10.0.253.95,172.16.182.102,normal,medium,3,asset-037,4,1,0,1,0.794,0
2025-09-15T01:24:35.354899,10.0.39.42,172.16.5.242,malware_alert,medium,1,asset-015,5,3,0,8,0.132,0
2025-09-15T02:24:35.354899,10.0.72.93,172.16.7.240,vuln_found,low,3,asset-028,2,2,2,1,0.365,0
2025-09-15T03:24:35.354899,10.0.128.94,172.16.11.22,brute_force,low,4,asset-040,1,0,5,1,0.194,0
2025-09-15T04:24:35.354899,10.0.228.68,172.16.168.95,normal,high,0,asset-047,4,1,1,1,2.14,0
2025-09-15T05:24:35.354899,10.0.17.89,172.16.187.64,data_exfil,medium,1,asset-039,5,1,1,0,5.535,0
2025-09-15T06:24:35.354899,10.0.37.100,172.16.239.56,normal,high,4,asset-006,3,1,1,0,1.778,0
2025-09-15T07:24:35.354899,10.0.129.140,172.16.91.234,phishing_click,medium,6,asset-042,1,1,2,0,0.832,0
2025-09-15T08:24:35.354899,10.0.22.163,172.16.244.21,normal,low,4,asset-039,3,1,2,2,0.688,0
2025-09-15T09:24:35.354899,10.0.235.91,172.16.140.212,vuln_found,low,0,asset-015,4,0,1,0,1.059,0
2025-09-15T10:24:35.354899,10.0.6.41,172.16.204.44,phishing_click,medium,5,asset-038,1,0,3,2,1.743,0
2025-09-15T11:24:35.354899,10.0.69.53,172.16.226.103,normal,medium,6,asset-022,2,1,1,0,0.412,0
2025-09-15T12:24:35.354899,10.0.86.99,172.16.34.248,vuln_found,medium,1,asset-012,4,1,1,0,0.418,0
2025-09-15T13:24:35.354899,10.0.225.203,172.16.109.128,vuln_found,low,4,asset-030,3,1,1,1,0.164,0
2025-09-15T14:24:35.354899,10.0.3.215,172.16.134.167,brute_force,medium,1,asset-027,5,1,7,3,0.837,0
2025-09-15T15:24:35.354899,10.0.218.194,172.16.165.200,normal,low,2,asset-016,3,0,2,0,0.097,0
2025-09-15T16:24:35.354899,10.0.75.29,172.16.83.202,data_exfil,medium,5,asset-021,5,1,0,1,1.423,0
2025-09-15T17:24:35.354899,10.0.141.168,172.16.90.215,normal,low,1,asset-049,1,0,0,3,0.741,0
2025-09-15T18:24:35.354899,10.0.130.202,172.16.116.115,vuln_found,medium,4,asset-002,2,1,1,1,0.459,0
2025-09-15T19:24:35.354899,10.0.92.2,172.16.234.5,malware_alert,medium,6,asset-006,1,2,2,8,0.607,0
2025-09-15T20:24:35.354899,10.0.75.244,172.16.145.101,normal,low,2,asset-045,3,0,1,2,0.507,0
2025-09-15T21:24:35.354899,10.0.63.177,172.16.242.191,vuln_found,high,5,asset-012,1,0,1,2,1.855,0
2025-09-15T22:24:35.354899,10.0.247.248,172.16.215.87,malware_alert,medium,1,asset-022,1,2,0,3,0.096,0
2025-09-15T23:24:35.354899,10.0.243.221,172.16.44.63,phishing_click,medium,0,asset-046,3,2,3,2,2.388,0
2025-09-16T00:24:35.354899,10.0.116.149,172.16.27.92,data_exfil,low,6,asset-034,5,2,2,2,1.429,0
2025-09-16T01:24:35.354899,10.0.91.116,172.16.56.20,phishing_click,low,0,asset-027,5,0,1,1,0.185,0
2025-09-16T02:24:35.354899,10.0.164.107,172.16.246.57,normal,medium,0,asset-042,4,1,0,0,1.144,0
2025-09-16T03:24:35.354899,10.0.222.185,172.16.21.238,normal,low,4,asset-044,1,2,0,1,0.69,0
2025-09-16T04:24:35.354899,10.0.96.2,172.16.235.162,vuln_found,low,7,asset-033,4,0,0,2,0.054,0
2025-09-16T05:24:35.354899,10.0.247.97,172.16.161.174,port_scan,medium,4,asset-033,2,1,0,1,1.109,0
2025-09-16T06:24:35.354899,10.0.235.253,172.16.87.235,malware_alert,medium,6,asset-001,4,2,0,4,0.278,0
2025-09-16T07:24:35.354899,10.0.9.198,172.16.58.171,port_scan,medium,4,asset-022,3,2,0,1,0.016,0
2025-09-16T08:24:35.354899,10.0.199.129,172.16.145.83,normal,medium,0,asset-010,1,2,0,1,0.194,0
2025-09-16T09:24:35.354899,10.0.56.140,172.16.126.54,port_scan,low,0,asset-006,4,0,0,0,0.687,0
2025-09-16T10:24:35.354899,10.0.148.15,172.16.23.135,malware_alert,medium,4,asset-007,3,0,0,5,0.318,0
2025-09-16T11:24:35.354899,10.0.5.135,172.16.150.97,port_scan,medium,0,asset-015,3,2,1,0,0.442,0
2025-09-16T12:24:35.354899,10.0.186.102,172.16.177.177,phishing_click,medium,5,asset-004,2,0,2,1,2.029,0
2025-09-16T13:24:35.354899,10.0.40.100,172.16.55.50,normal,medium,8,asset-040,3,1,1,0,0.207,0
2025-09-16T14:24:35.354899,10.0.125.192,172.16.20.172,vuln_found,low,6,asset-041,2,1,3,0,0.895,0
2025-09-16T15:24:35.354899,10.0.108.84,172.16.219.208,brute_force,low,0,asset-008,4,0,4,0,1.806,0
2025-09-16T16:24:35.354899,10.0.242.72,172.16.188.33,normal,high,1,asset-009,2,1,1,0,0.203,0
2025-09-16T17:24:35.354899,10.0.168.142,172.16.139.23,brute_force,medium,5,asset-011,3,5,9,5,0.816,1
2025-09-16T18:24:35.354899,10.0.83.198,172.16.4.152,vuln_found,low,4,asset-018,1,1,1,0,0.217,0
2025-09-16T19:24:35.354899,10.0.3.244,172.16.245.65,normal,medium,0,asset-039,4,1,0,1,0.269,0
2025-09-16T20:24:35.354899,10.0.72.5,172.16.9.197,brute_force,low,0,asset-040,2,1,2,1,0.605,0
2025-09-16T21:24:35.354899,10.0.67.153,172.16.211.198,port_scan,low,6,asset-049,5,0,1,2,2.85,1
2025-09-16T22:24:35.354899,10.0.222.45,172.16.21.48,port_scan,medium,3,asset-005,4,0,1,0,0.373,0
2025-09-16T23:24:35.354899,10.0.68.158,172.16.190.104,normal,medium,5,asset-035,2,0,1,1,1.214,0
2025-09-17T00:24:35.354899,10.0.184.245,172.16.210.97,data_exfil,low,2,asset-036,3,2,1,0,11.988,0
2025-09-17T01:24:35.354899,10.0.222.200,172.16.126.177,malware_alert,medium,3,asset-042,2,3,0,3,0.281,0
2025-09-17T02:24:35.354899,10.0.144.1,172.16.162.158,port_scan,medium,5,asset-020,3,0,1,2,1.408,0
2025-09-17T03:24:35.354899,10.0.48.234,172.16.183.183,malware_alert,low,1,asset-014,4,1,1,6,0.274,1
2025-09-17T04:24:35.354899,10.0.200.93,172.16.10.109,vuln_found,medium,3,asset-043,3,3,1,1,0.438,0
2025-09-17T05:24:35.354899,10.0.221.140,172.16.220.177,normal,high,0,asset-015,3,2,1,0,1.381,0
2025-09-17T06:24:35.354899,10.0.110.124,172.16.210.184,port_scan,low,3,asset-043,4,0,3,2,1.884,0
2025-09-17T07:24:35.354899,10.0.23.74,172.16.141.229,phishing_click,medium,3,asset-002,5,0,0,1,0.1,0
2025-09-17T08:24:35.354899,10.0.22.104,172.16.115.253,vuln_found,low,0,asset-015,1,0,0,1,1.65,0
2025-09-17T09:24:35.354899,10.0.182.172,172.16.35.89,data_exfil,low,2,asset-020,3,5,3,1,12.165,0
2025-09-17T10:24:35.354899,10.0.217.30,172.16.228.53,brute_force,low,0,asset-034,4,1,2,0,1.446,0
2025-09-17T11:24:35.354899,10.0.209.153,172.16.209.118,port_scan,low,0,asset-028,2,1,1,0,1.016,0
2025-09-17T12:24:35.354899,10.0.188.127,172.16.201.121,data_exfil,medium,2,asset-014,5,1,3,1,1.639,0
2025-09-17T13:24:35.354899,10.0.8.24,172.16.10.187,data_exfil,high,6,asset-008,1,2,2,2,4.458,0
2025-09-17T14:24:35.354899,10.0.13.172,172.16.138.13,data_exfil,medium,0,asset-002,1,1,0,0,9.967,0
2025-09-17T15:24:35.354899,10.0.186.120,172.16.12.233,normal,low,8,asset-014,3,0,0,0,0.072,0
2025-09-17T16:24:35.354899,10.0.231.42,172.16.184.77,phishing_click,low,2,asset-015,2,0,2,1,1.671,0
2025-09-17T17:24:35.354899,10.0.58.192,172.16.32.251,brute_force,medium,5,asset-021,1,3,2,0,0.323,0
2025-09-17T18:24:35.354899,10.0.68.75,172.16.188.127,normal,medium,4,asset-020,4,1,1,1,0.367,0
2025-09-17T19:24:35.354899,10.0.202.189,172.16.227.250,brute_force,high,0,asset-038,3,0,6,0,1.118,1
2025-09-17T20:24:35.354899,10.0.3.197,172.16.200.199,normal,medium,0,asset-037,1,0,0,1,0.655,0
2025-09-17T21:24:35.354899,10.0.1.76,172.16.229.126,data_exfil,low,5,asset-033,4,1,0,0,13.795,0
2025-09-17T22:24:35.354899,10.0.81.210,172.16.49.54,port_scan,low,8,asset-049,2,1,2,0,0.564,0
2025-09-17T23:24:35.354899,10.0.77.222,172.16.63.17,phishing_click,high,6,asset-014,2,1,2,1,0.452,0
2025-09-18T00:24:35.354899,10.0.58.252,172.16.113.122,normal,high,7,asset-006,4,0,1,0,0.905,0
2025-09-18T01:24:35.354899,10.0.185.238,172.16.33.166,brute_force,medium,7,asset-010,1,1,4,0,0.283,1
2025-09-18T02:24:35.354899,10.0.171.143,172.16.26.65,port_scan,medium,0,asset-044,2,1,2,0,0.264,0
2025-09-18T03:24:35.354899,10.0.247.120,172.16.190.135,vuln_found,low,4,asset-011,5,0,1,1,0.118,0
2025-09-18T04:24:35.354899,10.0.164.80,172.16.46.14,phishing_click,low,0,asset-026,1,1,1,2,0.47,0
2025-09-18T05:24:35.354899,10.0.43.79,172.16.198.250,port_scan,high,4,asset-018,2,1,2,2,1.852,0
2025-09-18T06:24:35.354899,10.0.25.178,172.16.36.247,vuln_found,medium,2,asset-040,1,1,2,3,0.111,1
2025-09-18T07:24:35.354899,10.0.9.122,172.16.190.131,vuln_found,low,3,asset-028,5,0,0,1,1.133,0
2025-09-18T08:24:35.354899,10.0.243.170,172.16.47.169,normal,medium,4,asset-013,2,2,0,2,1.57,0
2025-09-18T09:24:35.354899,10.0.155.245,172.16.126.219,vuln_found,medium,2,asset-033,3,1,0,2,1.64,0
2025-09-18T10:24:35.354899,10.0.139.36,172.16.61.112,vuln_found,low,3,asset-023,4,1,0,1,3.263,0
2025-09-18T11:24:35.354899,10.0.133.180,172.16.101.76,vuln_found,high,10,asset-014,3,1,2,2,0.234,0
2025-09-18T12:24:35.354899,10.0.24.136,172.16.16.35,normal,low,4,asset-008,3,0,0,1,0.816,0
2025-09-18T13:24:35.354899,10.0.151.58,172.16.146.171,brute_force,low,6,asset-039,3,1,3,0,0.565,0
2025-09-18T14:24:35.354899,10.0.34.243,172.16.194.230,port_scan,low,0,asset-040,1,3,2,3,0.074,0
2025-09-18T15:24:35.354899,10.0.113.176,172.16.185.162,data_exfil,high,1,asset-008,5,0,0,0,19.938,0
2025-09-18T16:24:35.354899,10.0.118.45,172.16.134.237,vuln_found,low,3,asset-047,3,1,1,1,0.003,0
2025-09-18T17:24:35.354899,10.0.27.67,172.16.99.138,normal,low,3,asset-016,2,2,1,1,0.803,0
2025-09-18T18:24:35.354899,10.0.70.113,172.16.125.134,vuln_found,high,5,asset-016,3,0,1,1,2.17,0
2025-09-18T19:24:35.354899,10.0.179.93,172.16.72.163,vuln_found,low,1,asset-015,4,1,1,1,0.41,1
2025-09-18T20:24:35.354899,10.0.2.161,172.16.169.31,phishing_click,medium,3,asset-032,4,0,2,0,0.415,1
2025-09-18T21:24:35.354899,10.0.244.58,172.16.131.210,vuln_found,low,5,asset-014,4,1,1,0,2.069,1
2025-09-18T22:24:35.354899,10.0.174.185,172.16.140.138,normal,high,3,asset-001,2,1,1,2,0.251,0
2025-09-18T23:24:35.354899,10.0.224.161,172.16.108.60,phishing_click,low,4,asset-012,4,0,2,1,0.959,0
2025-09-19T00:24:35.354899,10.0.113.168,172.16.250.201,port_scan,low,8,asset-008,1,2,4,0,1.53,0
2025-09-19T01:24:35.354899,10.0.224.228,172.16.253.26,normal,low,3,asset-037,2,0,2,0,0.827,0
2025-09-19T02:24:35.354899,10.0.116.13,172.16.180.237,normal,medium,3,asset-026,3,0,2,0,0.979,0
2025-09-19T03:24:35.354899,10.0.117.103,172.16.29.104,data_exfil,low,3,asset-018,4,1,5,3,22.698,0
2025-09-19T04:24:35.354899,10.0.12.48,172.16.106.187,vuln_found,low,5,asset-047,5,0,0,2,0.186,0
2025-09-19T05:24:35.354899,10.0.1.72,172.16.127.78,port_scan,medium,7,asset-018,2,1,0,0,2.574,0
2025-09-19T06:24:35.354899,10.0.22.3,172.16.15.186,brute_force,medium,5,asset-030,5,2,2,1,1.685,0
2025-09-19T07:24:35.354899,10.0.100.45,172.16.1.20,normal,medium,1,asset-003,2,1,0,2,0.033,0
2025-09-19T08:24:35.354899,10.0.157.34,172.16.61.243,vuln_found,low,0,asset-022,1,1,1,3,0.231,0
2025-09-19T09:24:35.354899,10.0.5.188,172.16.237.75,normal,low,0,asset-041,1,1,1,0,0.117,0
2025-09-19T10:24:35.354899,10.0.61.168,172.16.208.177,phishing_click,medium,2,asset-049,2,1,1,2,1.143,0
2025-09-19T11:24:35.354899,10.0.172.230,172.16.157.61,normal,low,2,asset-038,3,0,1,0,0.005,0
2025-09-19T12:24:35.354899,10.0.14.186,172.16.66.57,brute_force,low,6,asset-043,1,1,1,1,1.541,0
2025-09-19T13:24:35.354899,10.0.50.7,172.16.199.2,normal,medium,5,asset-011,1,1,1,0,0.663,0
2025-09-19T14:24:35.354899,10.0.176.181,172.16.243.181,data_exfil,high,2,asset-038,5,1,1,2,1.401,0
2025-09-19T15:24:35.354899,10.0.123.100,172.16.98.97,normal,low,5,asset-029,1,3,0,1,0.308,0
2025-09-19T16:24:35.354899,10.0.89.132,172.16.42.128,port_scan,low,0,asset-021,4,0,0,0,0.732,0
2025-09-19T17:24:35.354899,10.0.235.209,172.16.91.167,brute_force,medium,2,asset-015,1,0,1,1,0.559,1
2025-09-19T18:24:35.354899,10.0.61.191,172.16.144.197,malware_alert,low,6,asset-018,2,1,0,3,0.709,0
2025-09-19T19:24:35.354899,10.0.227.128,172.16.158.153,port_scan,high,3,asset-008,3,0,3,3,1.129,0
2025-09-19T20:24:35.354899,10.0.74.105,172.16.89.28,normal,medium,6,asset-050,4,1,2,0,0.755,0
2025-09-19T21:24:35.354899,10.0.191.20,172.16.203.173,normal,low,7,asset-033,3,0,0,2,0.957,0
2025-09-19T22:24:35.354899,10.0.102.79,172.16.50.10,phishing_click,low,5,asset-013,5,0,0,3,0.842,0
2025-09-19T23:24:35.354899,10.0.30.86,172.16.61.117,normal,low,5,asset-001,4,0,3,1,0.159,0
2025-09-20T00:24:35.354899,10.0.170.24,172.16.223.251,phishing_click,low,4,asset-006,5,0,1,0,0.494,0
2025-09-20T01:24:35.354899,10.0.251.155,172.16.192.244,malware_alert,medium,6,asset-047,1,1,0,1,1.519,0
2025-09-20T02:24:35.354899,10.0.5.79,172.16.186.42,normal,medium,10,asset-033,2,0,0,1,1.102,0
2025-09-20T03:24:35.354899,10.0.71.46,172.16.139.81,data_exfil,medium,7,asset-002,4,0,0,0,1.945,0
2025-09-20T04:24:35.354899,10.0.16.254,172.16.150.55,normal,medium,4,asset-002,1,1,2,1,0.442,0
2025-09-20T05:24:35.354899,10.0.27.85,172.16.176.120,brute_force,high,4,asset-009,1,2,7,0,1.646,0
2025-09-20T06:24:35.354899,10.0.168.4,172.16.227.99,vuln_found,low,5,asset-049,5,0,0,1,1.321,0
2025-09-20T07:24:35.354899,10.0.142.231,172.16.110.80,normal,high,0,asset-040,5,1,2,1,0.652,0
2025-09-20T08:24:35.354899,10.0.33.167,172.16.131.206,normal,low,5,asset-035,4,0,2,0,0.017,0
2025-09-20T09:24:35.354899,10.0.244.36,172.16.100.60,vuln_found,medium,0,asset-037,1,1,0,2,0.515,0
2025-09-20T10:24:35.354899,10.0.207.83,172.16.112.219,normal,medium,1,asset-022,5,1,0,2,2.064,0
2025-09-20T11:24:35.354899,10.0.96.42,172.16.59.77,port_scan,low,5,asset-033,5,1,0,0,0.749,0
2025-09-20T12:24:35.354899,10.0.176.92,172.16.243.12,port_scan,high,3,asset-034,1,1,2,0,0.361,0
2025-09-20T13:24:35.354899,10.0.74.12,172.16.38.87,port_scan,medium,3,asset-035,2,2,0,1,1.646,0
2025-09-20T14:24:35.354899,10.0.212.226,172.16.246.49,malware_alert,low,5,asset-015,3,0,1,8,0.046,0
2025-09-20T15:24:35.354899,10.0.251.89,172.16.87.62,brute_force,medium,0,asset-021,1,0,4,0,1.043,0
2025-09-20T16:24:35.354899,10.0.9.130,172.16.107.53,brute_force,high,1,asset-034,1,1,6,1,1.26,0
2025-09-20T17:24:35.354899,10.0.109.204,172.16.65.183,malware_alert,low,1,asset-038,1,0,2,1,0.955,0
2025-09-20T18:24:35.354899,10.0.107.86,172.16.181.70,vuln_found,medium,0,asset-038,4,1,0,0,0.063,0
2025-09-20T19:24:35.354899,10.0.51.80,172.16.143.200,normal,low,6,asset-032,5,0,1,0,1.467,0
2025-09-20T20:24:35.354899,10.0.146.213,172.16.28.246,port_scan,low,6,asset-041,1,3,1,1,0.009,0
2025-09-20T21:24:35.354899,10.0.78.35,172.16.39.190,port_scan,low,5,asset-042,2,1,1,2,0.704,0
2025-09-20T22:24:35.354899,10.0.72.127,172.16.134.32,phishing_click,low,2,asset-042,5,2,0,0,0.102,0
